Date,Close
2022-03-07,151.72084045410156
2022-03-08,152.59800720214844
2022-03-09,160.79762268066406
2022-03-10,161.703369140625
2022-03-11,160.08251953125
2022-03-14,164.74484252929688
2022-03-15,167.84352111816406
2022-03-16,172.20074462890625
2022-03-17,178.26458740234375
2022-03-18,181.83998107910156
2022-03-21,180.285888671875
2022-03-22,182.421630859375
2022-03-23,177.35887145996094
2022-03-24,180.09521484375
2022-03-25,181.4204864501953
2022-03-28,180.8674774169922
2022-03-29,182.0497589111328
2022-03-30,180.92471313476562
2022-03-31,178.293212890625
2022-04-01,178.45529174804688
2022-04-04,178.92247009277344
2022-04-05,176.7677001953125
2022-04-06,175.1564483642578
2022-04-07,174.3914794921875
2022-04-08,175.64402770996094
2022-04-11,169.78285217285156
2022-04-12,167.8418731689453
2022-04-13,171.71426391601562
2022-04-14,173.21543884277344
2022-04-18,176.38980102539062
2022-04-19,178.96185302734375
2022-04-20,180.1952667236328
2022-04-21,177.59457397460938
2022-04-22,172.6226043701172
2022-04-25,176.02647399902344
2022-04-26,170.81549072265625
2022-04-27,169.8402099609375
2022-04-28,173.9994659423828
2022-04-29,167.0482635498047
2022-05-02,164.09378051757812
2022-05-03,164.56228637695312
2022-05-04,170.02191162109375
2022-05-05,163.51052856445312
2022-05-06,159.81980895996094
2022-05-09,153.95864868164062
2022-05-10,154.73309326171875
2022-05-11,152.4001007080078
2022-05-12,146.54852294921875
2022-05-13,151.78819274902344
2022-05-16,149.56991577148438
2022-05-17,154.75225830078125
2022-05-18,149.25439453125
2022-05-19,147.24652099609375
2022-05-20,146.51983642578125
2022-05-23,152.06544494628906
2022-05-24,148.80499267578125
2022-05-25,153.4709930419922
2022-05-26,158.1178741455078
2022-05-27,162.16238403320312
2022-05-31,161.41661071777344
2022-06-01,158.49078369140625
2022-06-02,161.7225341796875
2022-06-03,159.5138702392578
2022-06-06,159.69549560546875
2022-06-07,161.29226684570312
2022-06-08,158.68199157714844
2022-06-09,153.92039489746094
2022-06-10,147.64805603027344
2022-06-13,139.87461853027344
2022-06-14,138.2587432861328
2022-06-15,139.80767822265625
2022-06-16,131.4700927734375
2022-06-17,137.8571319580078
2022-06-21,138.4116668701172
2022-06-22,138.05792236328125
2022-06-23,135.43807983398438
2022-06-24,139.74073791503906
2022-06-27,137.96231079101562
2022-06-28,135.9543914794922
2022-06-29,133.3536834716797
2022-06-30,133.03695678710938
2022-07-01,134.7452850341797
2022-07-05,134.02549743652344
2022-07-06,132.58587646484375
2022-07-07,135.3499298095703
2022-07-08,136.05050659179688
2022-07-11,134.91806030273438
2022-07-12,133.5744171142578
2022-07-13,133.7855224609375
2022-07-14,130.98316955566406
2022-07-15,136.7415313720703
2022-07-18,136.5975799560547
2022-07-19,141.82806396484375
2022-07-20,142.93174743652344
2022-07-21,144.13137817382812
2022-07-22,146.84739685058594
2022-07-25,147.59597778320312
2022-07-26,143.79550170898438
2022-07-27,145.52297973632812
2022-07-28,146.01246643066406
2022-07-29,147.81675720214844
2022-08-01,147.15451049804688
2022-08-02,145.49420166015625
2022-08-03,149.169921875
2022-08-04,150.55197143554688
2022-08-05,151.1661834716797
2022-08-08,150.94544982910156
2022-08-09,152.40423583984375
2022-08-10,155.89761352539062
2022-08-11,156.42547607421875
2022-08-12,159.16067504882812
2022-08-15,158.73837280273438
2022-08-16,158.6903839111328
2022-08-17,157.29879760742188
2022-08-18,158.01861572265625
2022-08-19,155.70567321777344
2022-08-22,151.34852600097656
2022-08-23,150.99343872070312
2022-08-24,152.72091674804688
2022-08-25,155.696044921875
2022-08-26,150.97422790527344
2022-08-29,148.3157958984375
2022-08-30,148.43096923828125
2022-08-31,145.87808227539062
2022-09-01,145.02392578125
2022-09-02,143.75709533691406
2022-09-06,142.6150360107422
2022-09-07,146.11802673339844
2022-09-08,147.33688354492188
2022-09-09,152.05870056152344
2022-09-12,155.90719604492188
2022-09-13,149.0931396484375
2022-09-14,150.0048828125
2022-09-15,149.8417510986328
2022-09-16,146.9145965576172
2022-09-19,149.10276794433594
2022-09-20,147.29847717285156
2022-09-21,142.7206268310547
2022-09-22,137.26937866210938
2022-09-23,134.61093139648438
2022-09-26,131.91409301757812
2022-09-27,131.95252990722656
2022-09-28,134.8988494873047
2022-09-29,132.2404022216797
2022-09-30,129.4763946533203
2022-10-03,134.38059997558594
2022-10-04,139.60150146484375
2022-10-05,138.55538940429688
2022-10-06,136.64559936523438
2022-10-07,133.4016876220703
2022-10-10,131.97171020507812
2022-10-11,131.81813049316406
2022-10-12,131.23268127441406
2022-10-13,136.36758422851562
2022-10-14,131.80105590820312
2022-10-17,136.35791015625
2022-10-18,140.64500427246094
2022-10-19,138.69895935058594
2022-10-20,137.20570373535156
2022-10-21,134.91285705566406
2022-10-24,136.44464111328125
2022-10-25,141.63726806640625
2022-10-26,141.50241088867188
2022-10-27,141.58912658691406
2022-10-28,144.93206787109375
2022-10-31,143.01495361328125
2022-11-01,141.69509887695312
2022-11-02,138.24620056152344
2022-11-03,134.20956420898438
2022-11-04,139.42147827148438
2022-11-07,141.59877014160156
2022-11-08,144.70086669921875
2022-11-09,140.51974487304688
2022-11-10,149.08425903320312
2022-11-11,149.21917724609375
2022-11-14,148.48696899414062
2022-11-15,148.2557830810547
2022-11-16,146.98411560058594
2022-11-17,145.12472534179688
2022-11-18,146.91665649414062
2022-11-21,147.21531677246094
2022-11-22,148.92051696777344
2022-11-23,148.29429626464844
2022-11-25,148.50625610351562
2022-11-28,145.34632873535156
2022-11-29,148.76634216308594
2022-11-30,151.8203125
2022-12-01,151.7335968017578
2022-12-02,151.0110321044922
2022-12-05,150.36557006835938
2022-12-06,149.0360870361328
2022-12-07,149.10357666015625
2022-12-08,148.47732543945312
2022-12-09,148.26539611816406
2022-12-12,151.550537109375
2022-12-13,151.7528533935547
2022-12-14,148.46771240234375
2022-12-15,144.72012329101562
2022-12-16,140.9436492919922
2022-12-19,139.7008819580078
2022-12-20,140.36558532714844
2022-12-21,141.71435546875
2022-12-22,139.9899139404297
2022-12-23,141.63726806640625
2022-12-27,141.0303497314453
2022-12-28,138.7374725341797
2022-12-29,141.9263153076172
2022-12-30,142.340576171875
2023-01-03,141.73361206054688
2023-01-04,145.02842712402344
2023-01-05,141.557861328125
2023-01-06,145.17340087890625
2023-01-09,145.39576721191406
2023-01-10,146.94253540039062
2023-01-11,148.79864501953125
2023-01-12,149.76539611816406
2023-01-13,150.57742309570312
2023-01-17,148.63427734375
2023-01-18,145.41506958007812
2023-01-19,141.96388244628906
2023-01-20,146.55584716796875
2023-01-23,148.87600708007812
2023-01-24,150.16171264648438
2023-01-25,151.55380249023438
2023-01-26,150.6934356689453
2023-01-27,166.57675170898438
2023-01-30,166.91510009765625
2023-01-31,169.10958862304688
2023-02-01,167.83348083496094
2023-02-02,167.36949157714844
2023-02-03,172.90882873535156
2023-02-06,170.60801696777344
2023-02-07,172.75413513183594
2023-02-08,173.044189453125
2023-02-09,173.40184020996094
2023-02-10,173.28582763671875
2023-02-13,175.296630859375
2023-02-14,174.9969482421875
2023-02-15,174.65859985351562
2023-02-16,172.01943969726562
2023-02-17,171.40072631835938
2023-02-21,167.7078399658203
2023-02-22,168.88722229003906
2023-02-23,169.31259155273438
2023-02-24,168.4521942138672
2023-02-27,167.53379821777344
2023-02-28,168.2008819580078
2023-03-01,170.05702209472656
2023-03-02,169.50592041015625
2023-03-03,173.1311798095703
2023-03-06,173.10215759277344
2023-03-07,169.48660278320312
2023-03-08,169.012939453125
2023-03-09,166.39306640625
2023-03-10,160.18667602539062
2023-03-13,152.3852081298828
2023-03-14,158.4562530517578
2023-03-15,154.49266052246094
2023-03-16,155.382080078125
2023-03-17,151.31211853027344
2023-03-20,153.4582977294922
2023-03-21,159.0846405029297
2023-03-22,157.33485412597656
2023-03-23,157.344482421875
2023-03-24,154.46368408203125
2023-03-27,157.69252014160156
2023-03-28,153.9126434326172
2023-03-29,158.1468963623047
2023-03-30,157.0061798095703
2023-03-31,159.46163940429688
2023-04-03,158.33055114746094
2023-04-04,157.1511688232422
2023-04-05,156.29730224609375
2023-04-06,154.11410522460938
2023-04-10,156.35552978515625
2023-04-11,157.0250244140625
2023-04-12,154.56044006347656
2023-04-13,157.48106384277344
2023-04-14,158.3737335205078
2023-04-17,158.84922790527344
2023-04-18,159.51870727539062
2023-04-19,160.05239868164062
2023-04-20,158.43197631835938
2023-04-21,158.91712951660156
2023-04-24,155.82186889648438
2023-04-25,151.48455810546875
2023-04-26,151.09646606445312
2023-04-27,153.745361328125
2023-04-28,156.54959106445312
2023-05-01,154.5895538330078
2023-05-02,148.6997833251953
2023-05-03,147.690673828125
2023-05-04,144.39161682128906
2023-05-05,148.11761474609375
2023-05-08,148.4960174560547
2023-05-09,148.82591247558594
2023-05-10,144.26547241210938
2023-05-11,143.59597778320312
2023-05-12,143.5377655029297
2023-05-15,145.54629516601562
2023-05-16,144.00350952148438
2023-05-17,147.57421875
2023-05-18,148.92295837402344
2023-05-19,148.40867614746094
2023-05-22,150.89266967773438
2023-05-23,148.0302734375
2023-05-24,146.24490356445312
2023-05-25,146.59420776367188
2023-05-26,152.57131958007812
2023-05-30,153.3184356689453
2023-05-31,153.8521270751953
2023-06-01,157.8885955810547
2023-06-02,163.55520629882812
2023-06-05,162.45872497558594
2023-06-06,166.71841430664062
2023-06-07,166.45643615722656
2023-06-08,166.05859375
2023-06-09,166.62139892578125
2023-06-12,168.484375
2023-06-13,169.93983459472656
2023-06-14,169.28973388671875
2023-06-15,168.64932250976562
2023-06-16,167.0968475341797
2023-06-20,164.37997436523438
2023-06-21,162.9342041015625
2023-06-22,163.26409912109375
2023-06-23,163.0797576904297
2023-06-26,162.1482696533203
2023-06-27,163.19618225097656
2023-06-28,164.73899841308594
2023-06-29,166.970703125
2023-06-30,169.0277557373047
2023-07-03,170.23092651367188
2023-07-05,170.3570556640625
2023-07-06,166.43331909179688
2023-07-07,165.32337951660156
2023-07-10,167.18299865722656
2023-07-11,170.0357666015625
2023-07-12,169.7339324951172
2023-07-13,169.6463165283203
2023-07-14,168.8187255859375
2023-07-17,170.76600646972656
2023-07-18,173.34613037109375
2023-07-19,172.45037841796875
2023-07-20,172.44065856933594
2023-07-21,165.73228454589844
2023-07-24,163.36634826660156
2023-07-25,162.1103515625
2023-07-26,163.3274383544922
2023-07-27,159.2868194580078
2023-07-28,161.068603515625
2023-07-31,164.42764282226562
2023-08-01,165.17733764648438
2023-08-02,162.3538055419922
2023-08-03,162.0227508544922
2023-08-04,161.04910278320312
2023-08-07,162.55824279785156
2023-08-08,161.49697875976562
2023-08-09,159.50103759765625
2023-08-10,159.22837829589844
2023-08-11,160.91278076171875
2023-08-14,161.70147705078125
2023-08-15,157.6414031982422
2023-08-16,156.52169799804688
2023-08-17,156.346435546875
2023-08-18,156.00567626953125
2023-08-21,156.63853454589844
2023-08-22,154.885986328125
2023-08-23,155.2365264892578
2023-08-24,153.63002014160156
2023-08-25,154.14605712890625
2023-08-28,154.99310302734375
2023-08-29,156.0154266357422
2023-08-30,155.94725036621094
2023-08-31,153.82472229003906
2023-09-01,155.41175842285156
2023-09-05,155.78172302246094
2023-09-06,153.83445739746094
2023-09-07,152.64662170410156
2023-09-08,153.2794952392578
2023-09-11,153.6689453125
2023-09-12,154.3212890625
2023-09-13,154.94439697265625
2023-09-14,157.5148162841797
2023-09-15,159.43289184570312
2023-09-18,155.42147827148438
2023-09-19,155.1488800048828
2023-09-20,153.08477783203125
2023-09-21,150.63121032714844
2023-09-22,149.04420471191406
2023-09-25,149.1902313232422
2023-09-26,147.1358642578125
2023-09-27,145.947998046875
2023-09-28,146.269287109375
2023-09-29,145.25674438476562
2023-10-02,145.53909301757812
2023-10-03,141.2259063720703
2023-10-04,142.7642364501953
2023-10-05,143.80052185058594
2023-10-06,145.98065185546875
2023-10-09,145.4918670654297
2023-10-10,147.5546417236328
2023-10-11,148.12167358398438
2023-10-12,147.89683532714844
2023-10-13,147.7208709716797
2023-10-16,149.373046875
2023-10-17,150.93727111816406
2023-10-18,148.14122009277344
2023-10-19,146.27392578125
2023-10-20,138.40396118164062
2023-10-23,141.35643005371094
2023-10-24,141.19024658203125
2023-10-25,140.31036376953125
2023-10-26,140.13436889648438
2023-10-27,138.14976501464844
2023-10-30,140.06594848632812
2023-10-31,142.76422119140625
2023-11-01,143.17481994628906
2023-11-02,147.4764404296875
2023-11-03,149.34371948242188
2023-11-06,149.56858825683594
2023-11-07,149.55880737304688
2023-11-08,149.58811950683594
2023-11-09,148.9624481201172
2023-11-10,150.927490234375
2023-11-13,150.8883819580078
2023-11-14,153.40089416503906
2023-11-15,155.8645477294922
2023-11-16,155.4930419921875
2023-11-17,158.92454528808594
2023-11-20,160.1857147216797
2023-11-21,158.6605987548828
2023-11-22,160.1270294189453
2023-11-24,160.74298095703125
2023-11-27,160.3714599609375
2023-11-28,161.95523071289062
2023-11-29,163.6856231689453
2023-11-30,166.95095825195312
2023-12-01,169.87405395507812
2023-12-04,169.37548828125
2023-12-05,166.86294555664062
2023-12-06,163.7638397216797
2023-12-07,164.84901428222656
2023-12-08,164.66326904296875
2023-12-11,164.62417602539062
2023-12-12,167.21487426757812
2023-12-13,170.65615844726562
2023-12-14,174.8600311279297
2023-12-15,176.47312927246094
2023-12-18,178.6728057861328
2023-12-19,181.595947265625
2023-12-20,176.6099853515625
2023-12-21,180.65740966796875
2023-12-22,181.4199676513672
2023-12-26,181.80123901367188
2023-12-27,182.8766326904297
2023-12-28,183.60009765625
2023-12-29,183.15037536621094
2024-01-02,184.09869384765625
2024-01-03,182.1531982421875
2024-01-04,183.5458984375
2024-01-05,185.4290313720703
2024-01-08,185.57615661621094
2024-01-09,183.1830291748047
2024-01-10,181.4176025390625
2024-01-11,181.4764404296875
2024-01-12,178.54385375976562
2024-01-16,177.49441528320312
2024-01-17,177.52383422851562
2024-01-18,176.33705139160156
2024-01-19,179.65216064453125
2024-01-22,181.45681762695312
2024-01-23,181.90798950195312
2024-01-24,182.2512664794922
2024-01-25,184.4580535888672
2024-01-26,197.56146240234375
2024-01-29,197.00241088867188
2024-01-30,200.229248046875
2024-01-31,196.88475036621094
2024-02-01,199.3170928955078
2024-02-02,202.44583129882812
2024-02-05,201.98486328125
2024-02-06,201.70042419433594
2024-02-07,205.06455993652344
2024-02-08,207.15365600585938
2024-02-09,208.38946533203125
2024-02-12,208.1834716796875
2024-02-13,205.64321899414062
2024-02-14,206.84959411621094
2024-02-15,208.4482879638672
2024-02-16,208.47772216796875
2024-02-20,208.40907287597656
2024-02-21,206.83978271484375
2024-02-22,209.88026428222656
2024-02-23,210.43930053710938
2024-02-26,212.79324340820312
2024-02-27,213.7936248779297
2024-02-28,213.84266662597656
2024-02-29,215.2059783935547
2024-03-01,215.4413604736328
2024-03-04,214.70578002929688
2024-03-05,213.02859497070312
2024-03-06,214.25460815429688
2024-03-07,219.129150390625
2024-03-08,219.0801239013672
2024-03-11,215.961181640625
2024-03-12,218.37393188476562
2024-03-13,218.53086853027344
2024-03-14,216.23582458496094
2024-03-15,214.26441955566406
2024-03-18,216.7261962890625
2024-03-19,217.432373046875
2024-03-20,223.53292846679688
2024-03-21,224.71966552734375
2024-03-22,221.62037658691406
2024-03-25,221.68902587890625
2024-03-26,220.149169921875
2024-03-27,223.37600708007812
2024-03-28,223.31715393066406
2024-04-01,223.2386932373047
2024-04-02,221.19863891601562
2024-04-03,222.2775115966797
2024-04-04,216.04000854492188
2024-04-05,218.8636016845703
2024-04-08,220.48690795898438
2024-04-09,216.28598022460938
2024-04-10,214.13134765625
2024-04-11,214.67247009277344
2024-04-12,214.67247009277344
2024-04-15,214.86923217773438
2024-04-16,214.81019592285156
2024-04-17,214.15101623535156
2024-04-18,213.98377990722656
2024-04-19,227.3048858642578
2024-04-22,229.2332000732422
2024-04-23,235.09683227539062
2024-04-24,235.25425720214844
2024-04-25,233.26693725585938
2024-04-26,231.83053588867188
2024-04-29,235.05751037597656
2024-04-30,230.2465362548828
2024-05-01,227.71810913085938
2024-05-02,228.7412872314453
2024-05-03,227.03924560546875
2024-05-06,230.5417022705078
2024-05-07,230.8663787841797
2024-05-08,232.4208526611328
2024-05-09,235.27394104003906
2024-05-10,238.3828582763672
2024-05-13,234.7918701171875
2024-05-14,237.6252899169922
2024-05-15,237.79254150390625
2024-05-16,237.41871643066406
2024-05-17,238.89443969726562
2024-05-20,238.3828582763672
2024-05-21,239.15023803710938
2024-05-22,236.20858764648438
2024-05-23,231.6534423828125
2024-05-24,234.32943725585938
2024-05-28,233.4144744873047
2024-05-29,232.12567138671875
2024-05-30,233.38499450683594
2024-05-31,236.12002563476562
2024-06-03,233.0504913330078
2024-06-04,233.4144744873047
2024-06-05,230.89588928222656
2024-06-06,229.5775604248047
2024-06-07,228.9085235595703
2024-06-10,228.68226623535156
2024-06-11,220.90013122558594
2024-06-12,220.41806030273438
2024-06-13,218.5979766845703
2024-06-14,221.1854705810547
2024-06-17,224.5796661376953
2024-06-18,225.60284423828125
2024-06-20,226.4883270263672
2024-06-21,226.65554809570312
2024-06-24,227.72792053222656
2024-06-25,226.86216735839844
2024-06-26,226.95068359375
2024-06-27,224.70755004882812
2024-06-28,227.80665588378906
2024-07-01,230.0301055908203
2024-07-02,232.15518188476562
2024-07-03,231.89939880371094
2024-07-05,232.5111846923828
2024-07-08,231.406005859375
2024-07-09,234.60311889648438
2024-07-10,235.7675018310547
2024-07-11,235.5898895263672
2024-07-12,235.47146606445312
2024-07-15,240.77040100097656
2024-07-16,246.32586669921875
2024-07-17,246.65151977539062
2024-07-18,245.90155029296875
2024-07-19,239.17185974121094
2024-07-22,241.51046752929688
2024-07-23,243.6320037841797
2024-07-24,237.80023193359375
2024-07-25,237.00096130371094
2024-07-26,242.63536071777344
2024-07-29,244.60891723632812
2024-07-30,249.13815307617188
2024-07-31,249.69073486328125
2024-08-01,245.38844299316406
2024-08-02,229.20550537109375
2024-08-05,222.92970275878906
2024-08-06,228.06088256835938
2024-08-07,225.77157592773438
2024-08-08,230.44883728027344
2024-08-09,234.70181274414062
2024-08-12,233.91238403320312
2024-08-13,235.8267059326172
2024-08-14,240.5335693359375
2024-08-15,246.1975860595703
2024-08-16,248.3783416748047
2024-08-19,250.68739318847656
2024-08-20,249.73020935058594
2024-08-21,243.03994750976562
2024-08-22,244.48062133789062
2024-08-23,247.97377014160156
2024-08-26,250.51963806152344
2024-08-27,251.65440368652344
2024-08-28,253.68714904785156
2024-08-29,256.4007263183594
2024-08-30,255.2264862060547
2024-09-03,250.94393920898438
2024-09-04,248.40794372558594
2024-09-05,248.50662231445312
2024-09-06,240.82960510253906
2024-09-09,247.5988006591797
2024-09-10,242.17160034179688
2024-09-11,250.81565856933594
2024-09-12,251.77281188964844
2024-09-13,255.57183837890625
2024-09-16,257.6341552734375
2024-09-17,261.8871154785156
2024-09-18,258.7097473144531
2024-09-19,265.19281005859375
2024-09-20,265.42962646484375
2024-09-23,263.7619934082031
2024-09-24,262.6864318847656
2024-09-25,262.64697265625
2024-09-26,264.60076904296875
2024-09-27,267.47222900390625
2024-09-30,267.6103515625
2024-10-01,265.0447998046875
2024-10-02,267.3340759277344
2024-10-03,265.034912109375
2024-10-04,273.02880859375
2024-10-07,270.8720397949219
2024-10-08,266.2419128417969
2024-10-09,268.5273132324219
2024-10-10,267.5874328613281
2024-10-11,273.216796875
2024-10-14,273.57293701171875
2024-10-15,274.35455322265625
2024-10-16,278.67791748046875
2024-10-17,282.7342834472656
2024-10-18,273.840087890625
2024-10-21,267.85455322265625
2024-10-22,269.4968566894531
2024-10-23,268.33935546875
2024-10-24,267.1026611328125
2024-10-25,264.50067138671875
2024-10-28,268.5767517089844
2024-10-29,267.5478210449219
2024-10-30,271.158935546875
2024-10-31,267.2015686035156
2024-11-01,269.7837829589844
2024-11-04,267.3104248046875
2024-11-05,272.9991455078125
2024-11-06,292.01434326171875
2024-11-07,283.76318359375
